Date,PX_LAST
2014-12-31 00:00:00,72
2014-11-30 00:00:00,69
2014-10-31 00:00:00,86
2014-09-30 00:00:00,78
2014-08-31 00:00:00,76
2014-07-31 00:00:00,67
2014-06-30 00:00:00,74
2014-05-31 00:00:00,81
2014-04-30 00:00:00,92
2014-03-31 00:00:00,81
2014-02-28 00:00:00,78
2014-01-31 00:00:00,76
2013-12-31 00:00:00,87
2013-11-30 00:00:00,72
2013-10-31 00:00:00,78
2013-09-30 00:00:00,84
2013-08-31 00:00:00,95
2013-07-31 00:00:00,83
2013-06-30 00:00:00,82
2013-05-31 00:00:00,96
2013-04-30 00:00:00,99
2013-03-31 00:00:00,95
2013-02-28 00:00:00,122
2013-01-31 00:00:00,100
2012-12-31 00:00:00,102
2012-11-30 00:00:00,130
2012-10-31 00:00:00,159
2012-09-30 00:00:00,119
2012-08-31 00:00:00,121
2012-07-31 00:00:00,118
2012-06-30 00:00:00,129
2012-05-31 00:00:00,138
2012-04-30 00:00:00,123
2012-03-31 00:00:00,116
2012-02-29 00:00:00,140
2012-01-31 00:00:00,136
2011-12-31 00:00:00,137
2011-11-30 00:00:00,136
2011-10-31 00:00:00,122
2011-09-30 00:00:00,146
2011-08-31 00:00:00,167
2011-07-31 00:00:00,138
2011-06-30 00:00:00,116
2011-05-31 00:00:00,145
2011-04-30 00:00:00,142
2011-03-31 00:00:00,139
2011-02-28 00:00:00,149
2011-01-31 00:00:00,138
2010-12-31 00:00:00,137
2010-11-30 00:00:00,147
2010-10-31 00:00:00,105
2010-09-30 00:00:00,138
2010-08-31 00:00:00,114
2010-07-31 00:00:00,90
2010-06-30 00:00:00,80
2010-05-31 00:00:00,141
2010-04-30 00:00:00,79
2010-03-31 00:00:00,84
2010-02-28 00:00:00,78
2010-01-31 00:00:00,79
2009-12-31 00:00:00,79
2009-11-30 00:00:00,73
2009-10-31 00:00:00,86
2009-09-30 00:00:00,102
2009-08-31 00:00:00,84
2009-07-31 00:00:00,86
2009-06-30 00:00:00,70
2009-05-31 00:00:00,71
2009-04-30 00:00:00,74
2009-03-31 00:00:00,88
2009-02-28 00:00:00,101
2009-01-31 00:00:00,119
2008-12-31 00:00:00,98
2008-11-30 00:00:00,72
2008-10-31 00:00:00,104
2008-09-30 00:00:00,133
2008-08-31 00:00:00,98
2008-07-31 00:00:00,105
2008-06-30 00:00:00,88
2008-05-31 00:00:00,107
2008-04-30 00:00:00,113
2008-03-31 00:00:00,109
2008-02-29 00:00:00,95
2008-01-31 00:00:00,112
2007-12-31 00:00:00,119
2007-11-30 00:00:00,108
2007-10-31 00:00:00,88
2007-09-30 00:00:00,132
2007-08-31 00:00:00,121
2007-07-31 00:00:00,114
2007-06-30 00:00:00,101
2007-05-31 00:00:00,115
2007-04-30 00:00:00,114
2007-03-31 00:00:00,93
2007-02-28 00:00:00,111
2007-01-31 00:00:00,109
2006-12-31 00:00:00,107
2006-11-30 00:00:00,106
2006-10-31 00:00:00,124
2006-09-30 00:00:00,105
2006-08-31 00:00:00,91
2006-07-31 00:00:00,98
2006-06-30 00:00:00,104
2006-05-31 00:00:00,92
2006-04-30 00:00:00,97
2006-03-31 00:00:00,107
2006-02-28 00:00:00,98
2006-01-31 00:00:00,112
2005-12-31 00:00:00,88
2005-11-30 00:00:00,88
2005-10-31 00:00:00,85
2005-09-30 00:00:00,72
2005-08-31 00:00:00,69
2005-07-31 00:00:00,54
2005-06-30 00:00:00,68
2005-05-31 00:00:00,71
2005-04-30 00:00:00,65
2005-03-31 00:00:00,47
2005-02-28 00:00:00,58
2005-01-31 00:00:00,55
2004-12-31 00:00:00,69
2004-11-30 00:00:00,52
2004-10-31 00:00:00,40
2004-09-30 00:00:00,52
2004-08-31 00:00:00,36
2004-07-31 00:00:00,37
2004-06-30 00:00:00,39
2004-05-31 00:00:00,30
2004-04-30 00:00:00,37
2004-03-31 00:00:00,38
2004-02-29 00:00:00,42
2004-01-31 00:00:00,40
2003-12-31 00:00:00,41
2003-11-30 00:00:00,60
2003-10-31 00:00:00,47
2003-09-30 00:00:00,45
2003-08-31 00:00:00,45
2003-07-31 00:00:00,57
2003-06-30 00:00:00,48
2003-05-31 00:00:00,45
2003-04-30 00:00:00,50
2003-03-31 00:00:00,68
2003-02-28 00:00:00,73
2003-01-31 00:00:00,71
2002-12-31 00:00:00,64
2002-11-30 00:00:00,65
2002-10-31 00:00:00,73
2002-09-30 00:00:00,77
2002-08-31 00:00:00,71
2002-07-31 00:00:00,77
2002-06-30 00:00:00,82
2002-05-31 00:00:00,95
2002-04-30 00:00:00,96
2002-03-31 00:00:00,111
2002-02-28 00:00:00,108
2002-01-31 00:00:00,106
