Date,PX_LAST,PX_BID
2026-06-30 00:00:00,1.15141,
2026-06-29 00:00:00,1.15454,
2026-06-26 00:00:00,1.15799,
2026-06-25 00:00:00,1.16141,
2026-06-24 00:00:00,1.16488,
2026-06-23 00:00:00,1.16715,
2026-06-22 00:00:00,1.1688,
2026-06-18 00:00:00,1.1705,
2026-06-17 00:00:00,1.1711,
2026-06-16 00:00:00,1.17127,
2026-06-15 00:00:00,1.171,1.09
2026-06-12 00:00:00,1.1702,1.16
2026-06-11 00:00:00,1.16972,1.16
2026-06-10 00:00:00,1.1695,1.09
2026-06-09 00:00:00,1.1695,1.09
2026-06-08 00:00:00,1.17492,1.09
2026-06-05 00:00:00,1.1759,
2026-06-04 00:00:00,1.17682,
2026-06-03 00:00:00,1.1775,
2026-06-02 00:00:00,1.17767,
2026-06-01 00:00:00,1.18679,
2026-05-29 00:00:00,1.16193,
2026-05-28 00:00:00,1.16141,
2026-05-27 00:00:00,1.1608,
2026-05-26 00:00:00,1.16,
2026-05-22 00:00:00,1.16,
2026-05-21 00:00:00,1.15376,
2026-05-20 00:00:00,1.15086,
2026-05-19 00:00:00,1.14856,
2026-05-18 00:00:00,1.14721,
2026-05-15 00:00:00,1.14754,
2026-05-14 00:00:00,1.15,
2026-05-13 00:00:00,1.13959,
2026-05-12 00:00:00,1.13887,
2026-05-11 00:00:00,1.13897,
2026-05-08 00:00:00,1.13988,
2026-05-07 00:00:00,1.14088,
2026-05-06 00:00:00,1.14531,1.14
2026-05-05 00:00:00,1.14725,
2026-05-04 00:00:00,1.14974,
2026-05-01 00:00:00,1.15,
2026-04-30 00:00:00,1.11421,
2026-04-29 00:00:00,1.11271,1.105
2026-04-28 00:00:00,1.11112,1.105
2026-04-27 00:00:00,1.10999,1.105
2026-04-24 00:00:00,1.10945,1.105
2026-04-23 00:00:00,1.10941,1.105
2026-04-22 00:00:00,1.10928,1.105
2026-04-21 00:00:00,1.10895,
2026-04-20 00:00:00,1.10818,
2026-04-17 00:00:00,1.105,
2026-04-16 00:00:00,1.11572,
2026-04-15 00:00:00,1.11677,
2026-04-14 00:00:00,1.11745,
2026-04-13 00:00:00,1.1175,
2026-04-10 00:00:00,1.12388,
2026-04-09 00:00:00,1.125,
2026-04-08 00:00:00,1.13745,
2026-04-07 00:00:00,1.13898,1.11
2026-04-06 00:00:00,1.13948,1.11
2026-04-03 00:00:00,1.14,1.11
2026-04-02 00:00:00,1.14,1.11
2026-04-01 00:00:00,1.14375,1.11
2026-03-31 00:00:00,1.08653,
2026-03-30 00:00:00,1.08508,0.93
2026-03-27 00:00:00,1.08509,0.93
2026-03-26 00:00:00,1.08496,0.93
2026-03-25 00:00:00,1.08416,0.93
2026-03-24 00:00:00,1.08382,0.93
2026-03-23 00:00:00,1.08392,1.05
2026-03-20 00:00:00,1.08439,1.05
2026-03-19 00:00:00,1.08396,1.05
2026-03-18 00:00:00,1.08803,1.08
2026-03-17 00:00:00,1.08916,1.08
2026-03-16 00:00:00,1.08964,1.08
2026-03-13 00:00:00,1.09,1.07
2026-03-12 00:00:00,1.09,1.09
2026-03-11 00:00:00,1.08352,1.07
2026-03-10 00:00:00,1.08266,1.07
2026-03-09 00:00:00,1.09061,1.07
2026-03-06 00:00:00,1.095,1.07
2026-03-05 00:00:00,1.06733,1.07
2026-03-04 00:00:00,1.06372,0.93
2026-03-03 00:00:00,1.06432,0.93
2026-03-02 00:00:00,1.065,0.93
2026-02-27 00:00:00,1.03984,
2026-02-26 00:00:00,1.03983,
2026-02-25 00:00:00,1.03982,
2026-02-24 00:00:00,1.03979,
2026-02-23 00:00:00,1.03968,
2026-02-20 00:00:00,1.0393,
2026-02-19 00:00:00,1.03965,1.0325
2026-02-18 00:00:00,1.03942,
2026-02-17 00:00:00,1.03892,
2026-02-13 00:00:00,1.03,
2026-02-12 00:00:00,1.03,
2026-02-11 00:00:00,1.03,
2026-02-10 00:00:00,1.025,
2026-02-09 00:00:00,1.0248,
2026-02-06 00:00:00,1.0199,
2026-02-05 00:00:00,1.015,
2026-02-04 00:00:00,1.025,
2026-02-03 00:00:00,1.0225,
2026-02-02 00:00:00,1.01337,
2026-01-30 00:00:00,0.99009,
2026-01-29 00:00:00,0.98746,0.8254
2026-01-28 00:00:00,0.98611,0.8254
2026-01-27 00:00:00,0.98457,0.8254
2026-01-26 00:00:00,0.98288,0.975
2026-01-23 00:00:00,0.9812,0.975
2026-01-22 00:00:00,0.98003,0.975
2026-01-21 00:00:00,0.97929,0.975
2026-01-20 00:00:00,0.97606,0.915
2026-01-16 00:00:00,0.97364,0.915
2026-01-15 00:00:00,0.973,0.915
2026-01-14 00:00:00,0.96845,0.915
2026-01-13 00:00:00,0.967,0.915
2026-01-12 00:00:00,0.96636,0.836
2026-01-09 00:00:00,0.96517,0.836
2026-01-08 00:00:00,0.9499,0.836
2026-01-07 00:00:00,0.94914,0.836
2026-01-06 00:00:00,0.95,0.836
2026-01-05 00:00:00,0.9085,0.9075
2026-01-02 00:00:00,0.9075,0.9025
2025-12-31 00:00:00,0.89321,
2025-12-30 00:00:00,0.89231,0.892
2025-12-29 00:00:00,0.892,0.892
2025-12-26 00:00:00,0.892,0.892
2025-12-24 00:00:00,0.892,0.892
2025-12-23 00:00:00,0.892,0.892
2025-12-22 00:00:00,0.892,0.892
2025-12-19 00:00:00,0.892,0.892
2025-12-18 00:00:00,0.88449,0.8805
2025-12-17 00:00:00,0.88293,0.8805
2025-12-16 00:00:00,0.88148,0.8805
2025-12-15 00:00:00,0.8805,0.8805
2025-12-12 00:00:00,0.8805,0.8805
2025-12-11 00:00:00,0.8805,0.8805
2025-12-10 00:00:00,0.8805,0.8805
2025-12-09 00:00:00,0.88007,0.8725
2025-12-08 00:00:00,0.87166,0.8625
2025-12-05 00:00:00,0.86921,0.8625
2025-12-04 00:00:00,0.86683,0.8625
2025-12-03 00:00:00,0.86478,0.8625
2025-12-02 00:00:00,0.86328,0.8625
2025-12-01 00:00:00,0.8625,0.8625
2025-11-28 00:00:00,0.87543,
2025-11-26 00:00:00,0.8745,0.2335
2025-11-25 00:00:00,0.87435,0.2335
2025-11-24 00:00:00,0.8745,0.2335
2025-11-21 00:00:00,0.8747,0.2335
2025-11-20 00:00:00,0.87499,0.2335
