Date,PX_LAST,PX_BID
2026-06-30 00:00:00,16.3892,16.3812
2026-05-29 00:00:00,16.2259,16.2078
2026-04-30 00:00:00,16.6715,16.6656
2026-03-31 00:00:00,16.9412,16.9296
2026-02-27 00:00:00,15.9364,15.9238
2026-01-30 00:00:00,16.1469,16.1265
2025-12-31 00:00:00,16.5611,16.5492
2025-11-28 00:00:00,17.113,17.1014
2025-10-31 00:00:00,17.3325,17.3178
2025-09-30 00:00:00,17.2704,17.2564
2025-08-29 00:00:00,17.6566,17.6376
2025-07-31 00:00:00,18.2175,18.201
2025-06-30 00:00:00,17.7118,17.7039
2025-05-30 00:00:00,18.0027,17.985
2025-04-30 00:00:00,18.6057,18.5907
2025-03-31 00:00:00,18.3227,18.2989
2025-02-28 00:00:00,18.6906,18.6309
2025-01-31 00:00:00,18.6694,18.5909
2024-12-31 00:00:00,18.8432,18.7414
2024-11-29 00:00:00,18.0569,18.001
2024-10-31 00:00:00,17.6029,17.5594
2024-09-30 00:00:00,17.2687,17.2245
2024-08-30 00:00:00,17.8183,17.7325
2024-07-31 00:00:00,18.2031,18.1528
2024-06-28 00:00:00,18.1933,18.1026
2024-05-31 00:00:00,18.793,18.7252
2024-04-30 00:00:00,18.7821,18.7687
2024-03-29 00:00:00,18.881,18.8204
2024-02-29 00:00:00,19.204,19.1696
2024-01-31 00:00:00,18.6849,18.6695
2023-12-29 00:00:00,18.3621,18.2464
2023-11-30 00:00:00,18.8545,18.8386
2023-10-31 00:00:00,18.6488,18.6343
2023-09-29 00:00:00,18.9226,18.8855
2023-08-31 00:00:00,18.8758,18.8442
2023-07-31 00:00:00,17.8481,17.8105
2023-06-30 00:00:00,18.8485,18.788
2023-05-31 00:00:00,19.7255,19.7087
2023-04-28 00:00:00,18.2902,18.2648
2023-03-31 00:00:00,17.7962,17.7681
2023-02-28 00:00:00,18.357,18.3433
2023-01-31 00:00:00,17.4081,17.39
2022-12-30 00:00:00,17.0374,16.9852
2022-11-30 00:00:00,17.2031,17.1721
2022-10-31 00:00:00,18.3545,18.3363
2022-09-30 00:00:00,18.0855,18.0605
2022-08-31 00:00:00,17.1189,17.1046
2022-07-29 00:00:00,16.6237,16.5678
2022-06-30 00:00:00,16.2782,16.2597
2022-05-31 00:00:00,15.6405,15.5995
2022-04-29 00:00:00,15.7892,15.74
2022-03-31 00:00:00,14.6115,14.6026
2022-02-28 00:00:00,15.3756,15.3481
2022-01-31 00:00:00,15.3866,15.3684
2021-12-31 00:00:00,15.9372,15.8807
2021-11-30 00:00:00,15.8859,15.8724
2021-10-29 00:00:00,15.2412,15.2126
2021-09-30 00:00:00,15.0683,15.0478
2021-08-31 00:00:00,14.5242,14.5075
2021-07-30 00:00:00,14.6019,14.5589
2021-06-30 00:00:00,14.2854,14.262
