Date,PX_LAST
2011-04-29 00:00:00,3421
2011-03-31 00:00:00,2945
2011-02-28 00:00:00,-364
2011-01-31 00:00:00,2594
2010-12-31 00:00:00,-4161
2010-11-30 00:00:00,1066
2010-10-29 00:00:00,1950
2010-09-30 00:00:00,-475
2010-08-31 00:00:00,3425
2010-07-30 00:00:00,-2784
2010-06-30 00:00:00,-2007
2010-05-31 00:00:00,-1902
2010-04-30 00:00:00,2755
2010-03-31 00:00:00,2929
2010-02-26 00:00:00,4034
2010-01-29 00:00:00,2317
2009-12-31 00:00:00,-1538
2009-11-30 00:00:00,2091
2009-10-30 00:00:00,-3936
2009-09-30 00:00:00,2796
2009-08-31 00:00:00,-372
2009-07-31 00:00:00,1670
2009-06-30 00:00:00,-3660
2009-05-29 00:00:00,2866
2009-04-30 00:00:00,4053
2009-03-31 00:00:00,2844
2009-02-27 00:00:00,-757
2009-01-30 00:00:00,7170
2008-12-31 00:00:00,549
2008-11-28 00:00:00,-456
2008-10-31 00:00:00,54
2008-09-30 00:00:00,4278
2008-08-29 00:00:00,-1898
2008-07-31 00:00:00,-81
2008-06-30 00:00:00,-1982
2008-05-30 00:00:00,-4802
2008-04-30 00:00:00,3848
2008-03-31 00:00:00,7317
2008-02-29 00:00:00,-3056
2008-01-31 00:00:00,3555
2007-12-31 00:00:00,-4056
2007-11-30 00:00:00,-7913
2007-10-31 00:00:00,-3894
2007-09-28 00:00:00,1138
2007-08-31 00:00:00,-3972
2007-07-31 00:00:00,-6497
2007-06-29 00:00:00,3151
2007-05-31 00:00:00,-1956
2007-04-30 00:00:00,1169
2007-03-30 00:00:00,4307
2007-02-28 00:00:00,1421
2007-01-31 00:00:00,2684
2006-12-29 00:00:00,-1299
2006-11-30 00:00:00,-360
2006-10-31 00:00:00,1910
2006-09-29 00:00:00,3355
2006-08-31 00:00:00,2481
2006-07-31 00:00:00,-1774
2006-06-30 00:00:00,-2421
2006-05-31 00:00:00,1599
2006-04-28 00:00:00,1727
2006-03-31 00:00:00,2110
2006-02-28 00:00:00,1638
2006-01-31 00:00:00,1919
2005-12-30 00:00:00,-1013
2005-11-30 00:00:00,-4188
2005-10-31 00:00:00,2734
2005-09-30 00:00:00,-246
2005-08-31 00:00:00,-1520
2005-07-29 00:00:00,196
2005-06-30 00:00:00,1104
2005-05-31 00:00:00,1488
