Date,PX_LAST
2014-12-31 00:00:00,247
2014-11-30 00:00:00,234
2014-10-31 00:00:00,242
2014-09-30 00:00:00,243
2014-08-31 00:00:00,235
2014-07-31 00:00:00,235
2014-06-30 00:00:00,240
2014-05-31 00:00:00,235
2014-04-30 00:00:00,228
2014-03-31 00:00:00,218
2014-02-28 00:00:00,213
2014-01-31 00:00:00,204
2013-12-31 00:00:00,192
2013-11-30 00:00:00,187
2013-10-31 00:00:00,187
2013-09-30 00:00:00,189
2013-08-31 00:00:00,195
2013-07-31 00:00:00,217
2013-06-30 00:00:00,198
2013-05-31 00:00:00,207
2013-04-30 00:00:00,201
2013-03-31 00:00:00,190
2013-02-28 00:00:00,199
2013-01-31 00:00:00,185
2012-12-31 00:00:00,197
2012-11-30 00:00:00,191
2012-10-31 00:00:00,212
2012-09-30 00:00:00,201
2012-08-31 00:00:00,220
2012-07-31 00:00:00,202
2012-06-30 00:00:00,200
2012-05-31 00:00:00,196
2012-04-30 00:00:00,210
2012-03-31 00:00:00,215
2012-02-29 00:00:00,187
2012-01-31 00:00:00,200
2011-12-31 00:00:00,194
2011-11-30 00:00:00,186
2011-10-31 00:00:00,200
2011-09-30 00:00:00,185
2011-08-31 00:00:00,202
2011-07-31 00:00:00,218
2011-06-30 00:00:00,207
2011-05-31 00:00:00,212
2011-04-30 00:00:00,199
2011-03-31 00:00:00,215
2011-02-28 00:00:00,207
2011-01-31 00:00:00,209
2010-12-31 00:00:00,181
2010-11-30 00:00:00,182
2010-10-31 00:00:00,172
2010-09-30 00:00:00,185
2010-08-31 00:00:00,182
2010-07-31 00:00:00,197
2010-06-30 00:00:00,177
2010-05-31 00:00:00,185
2010-04-30 00:00:00,183
2010-03-31 00:00:00,179
2010-02-28 00:00:00,179
2010-01-31 00:00:00,190
2009-12-31 00:00:00,180
2009-11-30 00:00:00,171
2009-10-31 00:00:00,200
2009-09-30 00:00:00,175
2009-08-31 00:00:00,186
2009-07-31 00:00:00,185
2009-06-30 00:00:00,203
2009-05-31 00:00:00,214
2009-04-30 00:00:00,222
2009-03-31 00:00:00,248
2009-02-28 00:00:00,251
2009-01-31 00:00:00,254
2008-12-31 00:00:00,237
2008-11-30 00:00:00,259
2008-10-31 00:00:00,244
2008-09-30 00:00:00,229
2008-08-31 00:00:00,239
2008-07-31 00:00:00,262
2008-06-30 00:00:00,263
2008-05-31 00:00:00,259
2008-04-30 00:00:00,233
2008-03-31 00:00:00,236
2008-02-29 00:00:00,219
2008-01-31 00:00:00,224
2007-12-31 00:00:00,229
2007-11-30 00:00:00,219
2007-10-31 00:00:00,231
2007-09-30 00:00:00,226
2007-08-31 00:00:00,224
2007-07-31 00:00:00,250
2007-06-30 00:00:00,246
2007-05-31 00:00:00,248
2007-04-30 00:00:00,245
2007-03-31 00:00:00,236
2007-02-28 00:00:00,215
2007-01-31 00:00:00,230
2006-12-31 00:00:00,206
2006-11-30 00:00:00,211
2006-10-31 00:00:00,205
2006-09-30 00:00:00,224
2006-08-31 00:00:00,221
2006-07-31 00:00:00,239
2006-06-30 00:00:00,223
2006-05-31 00:00:00,229
2006-04-30 00:00:00,230
2006-03-31 00:00:00,239
2006-02-28 00:00:00,215
2006-01-31 00:00:00,204
2005-12-31 00:00:00,195
2005-11-30 00:00:00,204
2005-10-31 00:00:00,205
2005-09-30 00:00:00,202
2005-08-31 00:00:00,197
2005-07-31 00:00:00,217
2005-06-30 00:00:00,213
2005-05-31 00:00:00,221
2005-04-30 00:00:00,203
2005-03-31 00:00:00,210
2005-02-28 00:00:00,193
2005-01-31 00:00:00,200
2004-12-31 00:00:00,192
2004-11-30 00:00:00,201
2004-10-31 00:00:00,208
2004-09-30 00:00:00,182
2004-08-31 00:00:00,186
2004-07-31 00:00:00,173
2004-06-30 00:00:00,163
2004-05-31 00:00:00,194
2004-04-30 00:00:00,194
2004-03-31 00:00:00,215
2004-02-29 00:00:00,203
2004-01-31 00:00:00,215
2003-12-31 00:00:00,191
2003-11-30 00:00:00,200
2003-10-31 00:00:00,198
2003-09-30 00:00:00,201
2003-08-31 00:00:00,188
2003-07-31 00:00:00,219
2003-06-30 00:00:00,224
2003-05-31 00:00:00,233
2003-04-30 00:00:00,238
2003-03-31 00:00:00,235
2003-02-28 00:00:00,201
2003-01-31 00:00:00,218
2002-12-31 00:00:00,200
2002-11-30 00:00:00,191
2002-10-31 00:00:00,193
2002-09-30 00:00:00,194
2002-08-31 00:00:00,193
2002-07-31 00:00:00,187
2002-06-30 00:00:00,205
2002-05-31 00:00:00,224
2002-04-30 00:00:00,212
2002-03-31 00:00:00,225
2002-02-28 00:00:00,214
2002-01-31 00:00:00,205
2001-12-31 00:00:00,186
2001-11-30 00:00:00,196
2001-10-31 00:00:00,198
2001-09-30 00:00:00,206
2001-08-31 00:00:00,190
2001-07-31 00:00:00,189
2001-06-30 00:00:00,196
2001-05-31 00:00:00,207
2001-04-30 00:00:00,196
2001-03-31 00:00:00,204
2001-02-28 00:00:00,185
2001-01-31 00:00:00,191
2000-12-31 00:00:00,159
2000-11-30 00:00:00,179
2000-10-31 00:00:00,194
2000-09-30 00:00:00,181
2000-08-31 00:00:00,185
2000-07-31 00:00:00,192
2000-06-30 00:00:00,185
2000-05-31 00:00:00,191
2000-04-30 00:00:00,194
2000-03-31 00:00:00,196
2000-02-29 00:00:00,187
2000-01-31 00:00:00,187
1999-12-31 00:00:00,163
1999-11-30 00:00:00,180
1999-10-31 00:00:00,183
1999-09-30 00:00:00,167
1999-08-31 00:00:00,174
1999-07-31 00:00:00,160
1999-06-30 00:00:00,165
1999-05-31 00:00:00,161
1999-04-30 00:00:00,170
1999-03-31 00:00:00,159
1999-02-28 00:00:00,204
1999-01-31 00:00:00,223
1998-12-31 00:00:00,200
1998-11-30 00:00:00,187
1998-10-31 00:00:00,189
1998-09-30 00:00:00,182
1998-08-31 00:00:00,184
1998-07-31 00:00:00,181
1998-06-30 00:00:00,170
1998-05-31 00:00:00,173
1998-04-30 00:00:00,169
1998-03-31 00:00:00,164
1998-02-28 00:00:00,161
1998-01-31 00:00:00,182
1997-12-31 00:00:00,152
1997-11-30 00:00:00,157
1997-10-31 00:00:00,144
1997-09-30 00:00:00,156
1997-08-31 00:00:00,155
1997-07-31 00:00:00,144
1997-06-30 00:00:00,141
1997-05-31 00:00:00,136
1997-04-30 00:00:00,149
1997-03-31 00:00:00,152
1997-02-28 00:00:00,136
1997-01-31 00:00:00,163
